,,Control,Control,Control,2 µM,2 µM,2 µM,1 µM,1 µM,1 µM,500 nM,500 nM,500 nM,250 nM,250 nM,250 nM,125 nM,125 nM,125 nM,62,5 nM,62,5 nM,62,5 nM,31,25 nM,31,25 nM,31,25 nM,15,625 nM,15,625 nM,15,625 nM,7,8 nM,7,8 nM,7,8 nM,3,9 nM,3,9 nM,3,9 nM,1,9 nM,1,9 nM,1,9 nM
03:30,,22301.78,27520.23,26162.01,2003051,1848936,1728024,1708944,1843155,1932760,1670401,1659133,1827198,1373483,1513231,1205313,1186677,1268876,1166346,776460.1,920151.5,793023.1,426165.8,578452.5,496296.1,338791.9,424604.3,288600,155982,317562.9,167497.5,78865.28,151442,107346.4,62683.06,94987.88,57233.5
03:45,,28420.51,23576.72,23621.89,2115744,1971181,1974444,1698065,1892752,1940511,1672623,1669718,1824924,1354802,1421595,1232533,1142962,1254341,1121181,709365.1,817799,690673.2,384597.5,517817.4,426744.2,358857.1,456235.9,242306.4,149761.2,337323.1,194204.9,95711.44,159182.3,116886.7,69620.51,97291.01,53757.58
04:00,,22253.33,22125.58,21480.35,2123161,2163193,2170182,1593725,1920210,1966616,1622170,1654569,1687867,1268249,1398395,1238215,895559,1266645,1432553,611080,932531.1,753733.6,454975.9,600215.2,447251.1,374525.6,511398.1,254338.4,177437.8,347061.7,196645.6,106048,165480,109855.9,72121.08,91279.07,71663.68
04:15,,24142.29,23273.47,22584.27,2120523,2133046,2180079,1656183,2082970,2072932,1646369,1673720,1663454,1363054,1437417,1272435,1182958,1347410,1433849,735835.3,990864.6,862946.5,464445.2,649961.4,535230.8,353526.5,497284,316000,172513.4,316623.6,181675.5,104881.2,161922.2,102441.1,64063.24,93493.88,69749.05
04:30,,19358.89,21743.77,16157.73,2091522,2006147,2240994,1921486,2167473,2216503,1908457,1840320,1977052,1659572,1539631,1277665,1220903,1480026,1425859,814898.2,995349,805938.6,422028.2,603899,497130.2,317665.5,465270.8,309729.2,149527.2,293212.1,163838.4,93229.24,138968.9,97774.09,59342.56,83437.72,65326.73
04:45,,16957.45,16320.87,14579.51,2118231,2039171,2172462,1940192,2269226,2374064,2050087,1960754,2015466,1651667,1729664,1332469,1228430,1351674,1374241,713388.4,919708.8,717560.5,376604,573250.7,453589.2,272312.3,417177.8,266586.2,123577.7,252259.5,147093.3,75247.84,126386,82256.48,50009.06,68356.04,54876.83
05:00,,13934.04,14260.27,12596.37,2114017,2058103,2164519,1990167,2200302,2354968,2088442,2059164,2005498,1617201,1779093,1294266,1084686,1269287,1138171,680938.6,836864.6,602914.8,329669.6,507178.5,383282.2,241739.7,354704.7,213226.8,103806.7,210506.4,128782.3,63045.34,107362.7,69548.63,40783.64,57386.06,50329.92
05:15,,12636.78,12790.97,10544.91,2248183,2136949,2234785,1971622,2232620,2336337,1929935,1997448,1832048,1446114,1567215,1146350,1005623,1144627,1069243,556232.5,709812,505551.4,279925.1,444053.4,318629.5,215101.2,310415.7,194452.4,96471.93,184457,112175.7,58279.83,97208.82,59202.15,35273.35,50278.16,40655.48
05:30,,12065.87,10453.8,10364.42,2139269,2133718,2146836,1931301,2158502,2288455,1726227,1780705,1715171,1231581,1475000,1025639,872632.5,996698.1,902470.1,454244.5,637448.7,449994.3,249437,389741.3,288519.1,188098.1,271448.1,166390.3,83161.58,169307.4,101336.4,53312.85,84103.03,52415.9,32893.91,43493.1,37382.41
05:45,,11771.23,10125.22,8154.56,1990329,1950380,2115602,1728792,1985511,2107489,1584052,1691937,1641574,1142545,1278887,998226.2,750867.1,832387.4,815113.9,435273.7,578736.8,426111.3,223148.3,347327.4,255567.1,170991,236556.1,145594.2,74098.31,146705.1,89160.06,49578.1,80481.55,49700.16,32353.14,40871.79,33565.07
06:00,,9318.113,10954.9,8973.937,1906622,1862052,1964936,1539985,1912556,1806082,1459058,1433825,1423763,1030789,1176419,867475.4,686964.8,747128,718177.4,386416.3,525139.7,418364.5,215287,325360.6,231129.6,157410.3,206605.6,132647.4,69653.09,133038.5,82070.37,41310.15,70865.95,42591.98,27166.91,39303.7,30271.82
06:15,,8953.765,8219.81,9779.927,1805414,1878354,1772316,1432830,1733286,1756918,1260196,1391853,1319081,883151.8,1008125,784392.3,633506.4,728266.1,662799.2,331663.4,501829.2,359107.7,192565.4,310762,205560.8,150919.1,188841.2,120067.2,64476.3,123664.6,76091.02,41049.46,71217.27,37976.05,24838.71,37357.96,27651.42
06:30,,8178.862,8071.006,7603.393,1603969,1655715,1685856,1339049,1600561,1549593,1192580,1219407,1140864,769213.2,938451.1,721589,590890.3,627565.7,568618.3,324607.5,472084.9,344504.3,190331.5,289510.2,182999,139415,168983.7,102926.2,55668.26,109886.8,68644.64,35124.35,61341.89,32227.51,24620.92,33074.03,23455.9
06:45,,7441.86,8126.163,7666.364,1525706,1625551,1570433,1247121,1442270,1425174,1049660,1165044,1060273,676086.1,819664.3,634593.9,546389.5,593427.2,553711.2,273465,440240.6,302695.9,166687.8,258045.3,158872.6,123117.1,150383.5,89507.72,51340.56,96424.13,61351.26,29499.55,55737.11,27445.74,23607.46,26587.9,20507.82
